id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_pres_oba,app_ussen_dur,fix_deficit_il,cuts_k12,cuts_he,cuts_he31,cuts_cops,cuts_parks,cuts_poor,cuts_disable,pen_cuts,tax_gas10,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50K,tax_temp_inc,tax_temp_inc45,tax_mil,tax_graduated,frack_know,frack_safe,frack_bene,grow_dt,safe_walk,mod_trans,mod_trans_other,prefer_cars,local_food,vet_greatest,vet_greatest_other,vet_2ndgreat,vet_2ndgreat_other,news_social,news_nat_paper,news_loc_paper,news_nat_tv,news_loc_tv,news_nat_radio,news_loc_radio,news_online_cons,news_online_libs,social_shrviews,pens_bnkrpt_il,pens_bnkrpt_chi,abort_leg,lg_coup_rts,feel_priv_union,feel_pub_unioin,feel_muslims,feel_lds,education,ideo_leans,ideology,party_leans,party_aff,employ_time,employ_type,retired_type,union,relig_often,relig_1,relig_2,religion,born_again,vet_you,vet_family,zip,age_cat,birth_yr,rac_eth,rac_eth_other,neighborhood,hh_inc,City,County,Latitude
043850,3,1, , ,1,1,2,2,2,1,4,2,4,2,4,2,2,2,2,2,2,2,2,2,2,1,4,2,2,4,1,1,1,1,4,2,1,2,1, ,2,3,4, ,2, ,2,7,7,0,0,6,7,5,0,3,1,1,2,3,4,4,2,4,2,1,1,6,3,3, ,3,1,5, ,1,1,1,5,1,62995,11,1940,1, ,7,2,Vienna,Johnson,37.41
044660,3,1, , ,1,1,2,3,3,1,2,9,4,4,4,2,2,2,2,2,2,2,2,1,1,2,4,2,1,2, ,1,2,1,4,2,3,1,1, ,2,2,4, ,1, ,0,7,7,7,7,7,7,3,3,4,1,1,2,1,2,2,1,5,3,3,2,3,1,3, ,2,2,3,1, ,1,2,5,1,99999,12,1937,1, ,10,3, , , 
046372,3,1, , ,1,1,2,2,3,3,1,5,5,1,1,2,3,1,1,2,1,3,2,1,2,1,4,2,2,4,4,4,4,2,1,1,3,1,1, ,3,2,4, ,3, ,0,7,7,7,4,5,5,5,1,3,3,1,3,2,2,3,2,1,6,5,3,7,3,3, ,3,1,1,1, ,1,1,5,1,62260,11,1944,1, ,8,6,Millstadt,St Clair,38.45
047149,2,1, , ,1,1,1,2,1,1,3,5,5,4,4,2,2,2,2,2,1,2,3,2,1,4,5,1, ,4,3,2,2,3,2,1,2,1,1, ,1,3,4, ,12, ,7,7,3,7,7,2,5,1,1,4,1,1,1,3,4,4,2,4,5,3,2,7,3,1,1, ,2,3,1, ,1,2,2,1,60073,7,1960,1, ,6,6,Round Lake,Lake,42.34
044925,3,1, , ,1,1,1,3,3,1,4,4,4,2,4,2,2,3,2,2,2,1,2,3,1,3,4,1, ,4,4,1,5,4,5,3,2,1,1, ,4,2,4, ,13,CLOSENESS OF FACILITY,0,7,7,5,7,1,7,7,0,4,2,3,2,1,2,1,5,5,6,4,3,6,3,3, ,2,2,2,1, ,1,2,5,1,61607,13,1919,7, ,7,1,Peoria,Peoria,40.74
046094,3,1, , ,1,1,1,2,2,2,3,2,2,1,2,2,2,1,3,1,1,3,2,1,2,4,1,2,1,4,5,1,1,2,4,2,3,2,3, ,1,3,1, ,3, ,0,3,3,6,5,0,0,0,0,2,1,1,3,3,1,2,5,5,3,3,2,3,1,1,1, ,1,4, ,1,1,1,5,1,62243,9,1954,1, ,8,9,Freeburg,St Clair,38.42
046820,3,1, , ,1,1,1,2,2,2,2,5,4,1,4,1,2,1,2,2,1,3,2,1,2,4,1,2,1,4,1,1,1,1,4,2,4,1,1, ,1,2,13,DISABILITIES,4, ,0,7,7,6,6,1,5,7,7,1,1,1,2,1,2,1,2,2,3,3,2,5,3,3, ,1,3,4, ,1,1,2,5,1,60034,9,1953,1, ,7,6,Hebron,McHenry,42.47
028717,1,1, , ,1,1,1,1,2,2,2,3,2,4,4,3,2,2,2,1,2,2,2,1,1,2,1,1, ,4,2,4,1,1,2,1,1,1,1, ,2,3,1, ,4, ,0,7,7,3,3,0,0,7,7,3,1,1,1,1,2,3,5,5,6,3,2,3,1,1,2, ,2,5, ,3,3, ,5,2,60607,6,1967,2, ,6,7,Chicago,Cook,41.83
048464,3,1, , ,1,1,2,2,2,1,3,2,3,2,2,3,2,2,2,2,2,1,2,1,2,1,2,2,1,4,3,1,3,1,4,2,1,1,1, ,1,3,4, ,7, ,3,3,1,5,5,7,0,3,1,1,2,2,2,2,1,3,2,2,3,3,2,5,3,1,1, ,2,3,1, ,1,2,5,1,62082,6,1967,1, ,8,3,Roodhouse,Greene,39.48
032831,2,2,1,1, ,1,1,2,2,2,3,3,2,2,1,2,2,1,3,2,2,2,2,1,2,4,1,2,1,4,4,1,2,1,4,2,3,2,1, ,1,2,4, ,1, ,1,5,5,5,5,7,7,0,0,3,1,1,3,2,4,4,4,5,5,3,2,4,2,1,1, ,2,2,1, ,1,2,5,1,60056,4,1977,1, ,6,4,Mount Prospect,Cook,42.06
043391,3,1, , ,1,1,1,2,2,2,3,4,2,1,2,3,2,2,2,2,1,1,2,1,2,2,1,2,1,4,3,1,1,2,2,1,2,2,1, ,1,2,2, ,3, ,0,5,3,7,7,5,0,0,0,1,1,1,2,2,2,2,2,2,5,4,3,6,3,1,1, ,2,2,1, ,1,2,5,2,60585,6,1968,1, ,5,6,Plainfield,Will,41.66
044042,3,1, , ,1,1,2,2,2,2,2,5,2,5,5,3,2,1,1,2,2,2,2,2,2,4,4,1, ,3,2,1,1,1,4,2,1,2,1, ,1,2,2, ,3, ,0,3,1,7,7,7,7,0,7,3,2,2,1,1,3,2,1,5,2,1,1,1,1,1,1, ,2,3,1, ,1,1,5,2,60014,7,1962,1, ,8,6,Crystal Lake,McHenry,42.23
045143,3,1, , ,1,1,2,2,2,2,3,1,4,3,2,3,2,2,2,2,2,2,2,2,1,4,4,2,1,2, ,1,1,1,4,2,1,1,1, ,2,2,12, ,4, ,7,7,7,7,7,2,1,3,7,2,1,3,1,1,2,2,1,2,6,2,1,4,2,2,4, ,2,3,1, ,1,2,5,1,62035,10,1947,1, ,9,3,Godfrey,Madison,38.96
046081,3,1, , ,1,1,2,3,2,1,2,9,2,5,1,3,2,2,2,2,2,2,2,2,2,3,5,2,1,2, ,1,1,1,2,2,3,2,1, ,1,3,3, ,1, ,0,2,1,7,7,7,1,0,2,2,2,3,2,1,3,3,2,5,3,2,1,1,1,3, ,3,1,3,1, ,1,2,5,1,62254,11,1942,1, ,8,4,Lebanon,St Clair,38.6
039586,3,1, , ,1,1,1,1,2,1,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1, ,1, ,1,1,2,2,2,2,1,1, ,2,2,4, ,13,FINANCIAL BENEFITS,0,7,7,3,7,0,0,0,0,3,2,3,2,1,2,2,2,2,6,3,2,5,3,1,3, ,2,1,1, ,1,2,5,1,62231,7,1962,1, ,8,6,Carlyle,Clinton,38.61
041581,3,1, , ,1,1,1,2,2,2,3,5,4,1,4,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2, ,1,1,1,1,1,1,1,1, ,2,3,4, ,7, ,7,4,5,7,7,1,1,1,1,3,2,1,2,1,1,2,3,2,3,4,3,4,2,2,4, ,2,1,1, ,1,2,5,1,62868,9,1952,1, ,7,5,Noble,Richland,38.69
042674,3,1, , ,1,1,1,1,3,3,3,9,4,4,4,3,2,2,2,2,2,2,2,1,2,4,1,2,2,4,4,1,2,2,4,2,1,1,1, ,1,2,14, , , ,0,0,0,7,7,0,0,0,0,3,1,1,1,1,4,4,5,5,3,2,1,4,2,3, ,1,2,1,1, ,1,2,5,1,60115,10,1946,1, ,10,6,Dekalb,Dekalb,41.89
043459,3,1, , ,1,1,2,2,2,1,5,1,4,1,4,2,2,1,2,2,2,2,2,2,2,4,1,1, ,4,3,1,1,4,5,3,1,2,1, ,1,2,4, ,7, ,7,0,2,7,7,0,0,0,0,3,2,2,3,3,2,1,4,4,2,4,3,1,1,3, ,1,2,4, ,1,1,1,5,1,61832,8,1955,1, ,7,1,Danville,Vermilion,40.14
044288,3,1, , ,1,1,1,2,2,1,2,1,4,4,4,1,1,2,2,2,2,1,1,1,1,2,4,1, ,2, ,1,1,1,4,2,1,1,1, ,2,2,4, ,7, ,0,7,7,6,7,6,0,0,0,3,1,1,1,1,4,4,4,2,3,4,3,7,3,1,1, ,2,5, ,3,3, ,2,2,62301,7,1964,1, ,8,3,Quincy,Adams,39.93
045446,3,1, , ,1,1,1,2,1,1,1,4,4,2,5,2,2,1,2,2,2,2,2,2,2,4,3,2,2,3,2,1,2,3,4,2,1,1,1, ,1,3,4, ,2, ,0,7,1,0,7,0,0,0,0,3,1,1,2,2,2,3,2,2,2,2,1,2,1,3, ,4,2,5, ,1,1,2,2,1,60936,10,1946,1, ,6,3,Gibson City,Ford,40.46
047227,2,1, , ,1,1,1,1,1,1,3,4,5,5,5,2,2,1,2,1,2,1,1,2,2,1,1,2,2,4,4,4,4,3,5,1,3,1,1, ,1,2,4, ,13,BENEFITS COMING BACK FROM WAR,2,7,7,7,7,3,7,3,0,3,2,2,2,3,4,4,4,3,2,5,3,1,1,3, ,3,1,1,1, ,1,1,5,2,60628,12,1935,2, ,1,9,Chicago,Cook,41.83
040448,1,1, , ,1,1,2,1,1,1,2,2,4,4,5,3,2,2,2,2,1,2,2,2,2,3,1,2,1,3,2,1,2,3,2,2,2,1,5, ,2,3,7, ,13,BENEFITS,7,7,5,7,7,5,5,4,4,1,2,2,1,1,3,2,2,2,3,2,1,1,1,1,1, ,2,3,1, ,1,1,5,1,60611,8,1955,1, ,7,4,Chicago,Cook,41.83
026110,1,2,1,1, ,1,1,2,3,2,2,2,2,4,4,2,2,2,1,2,1,2,2,2,1,2,1,2,1,3,2,1,2,3,5,2,1,2,1, ,2,3,1, ,4, ,6,2,4,7,7,2,5,2,2,2,2,1,2,1,2,2,2,2,3,3,2,6,3,1,1, ,1,4, ,1,1,2,5,2,60611,3,1981,4, ,7,6,Chicago,Cook,41.83
040343,1,1, , ,1,1,1,1,1,2,2,2,4,5,5,1,2,1,2,1,2,2,2,1,1,1,1,1, ,1, ,1,1,1,2,1,1,2,5, ,2,3,1, ,14, ,0,7,7,4,4,0,0,9,2,3,2,2,1,1,1,2,2,2,6,2,1,1,1,1,3, ,1,4, ,2,2, ,2,1,60610,10,1946,1, ,8,5,Chicago,Cook,41.83
044657,1,1, , ,1,1,1,1,2,2,1,1,4,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1, ,1,2,1,4,2,5,2,1, ,4,2,4, ,3, ,2,5,4,7,7,1,0,0,7,4,2,2,1,1,1,1,1,5,6,1,1,1,1,3, ,3,1,5, ,1,1,2,5,2,60614,11,1943,1, ,8,3,Chicago,Cook,41.83
039540,2,1, , ,1,1,2,2,2,2,2,1,4,1,1,2,1,2,3,2,2,1,2,1,2,4,4,3, ,4,4,4,4,1,2,1,1,1,1, ,2,3,1, ,14, ,0,7,7,7,7,7,0,0,0,3,1,1,2,1,4,4,3,1,3,4,3,6,3,3, ,4,2,4, ,2,2, ,5,1,60022,9,1950,1, ,7,7,Glencoe,Cook,42.13
042821,2,1, , ,1,1,1,2,3,1,2,9,4,1,2,2,1,1,1,2,2,3,2,3,2,3,2,2,3,4,4,5,2,2,2,1,3,1,1, ,2,3,14, , , ,0,0,6,7,3,9,0,0,0,3,2,1,2,2,3,2,3,2,3,3,2,8, ,3, ,3,2,4, ,1,1,2,2,1,60123,10,1946,1, ,7,4,Elgin,Kane,42.03
045327,2,1, , ,1,1,1,2,1,2,1,4,4,1,1,1,1,1,1,1,2,1,1,2,2,4,1,2,1,4,4,4,4,1,1,1,3,3,1, ,2,2,4, ,1, ,2,6,6,5,7,7,0,7,0,1,1,1,2,2,3,2,2,2,2,5,3,7,3,1,5, ,2,3,1, ,1,2,5,2,60631,4,1979,1, ,7,9,Chicago,Cook,41.83
039307,2,1, , ,1,1,2,2,1,1,4,4,4,1,4,2,2,1,2,2,1,3,2,1,2,4,4,2,1,4,3,2,5,1,1,1,3,1,2, ,2,2,1, ,7, ,0,0,0,7,7,0,0,0,0,1,1,1,2,2,4,4,5,4,2,5,3,4,2,3, ,1,2,1,1, ,1,1,5,1,60110,12,1935,4, ,10,1,Carpentersville,Kane,42.12
043056,2,1, , ,1,1,2,1,2,1,1,1,2,4,5,3,2,2,2,2,1,2,2,1,1,1,4,2,1,1, ,4,1,1,2,3,1,2,6, ,2,2,1, ,3, ,0,7,0,4,4,0,0,0,0,3,1,1,2,1,2,2,1,3,6,3,2,2,1,1,4, ,2,3,2, ,2, ,5,1,60614,9,1952,1, ,8,7,Chicago,Cook,41.83
039450,2,1, , ,1,1,1,1,2,1,2,1,4,4,4,4,1,2,2,2,3,2,1,2,2,4,1,2,2,1, ,1,5,2,2,1,1,1,1, ,4,3,13,NOT TAKEN CARE OF PROPERLY,1, ,0,4,4,7,7,0,0,0,0,3,2,2,4,1,1,1,2,5,2,3,2,1,1,1,1, ,1,3,1, ,1,2,5,1,60053,7,1960,1, ,7,9,Morton Grove,Cook,42.04
039860,2,1, , ,1,1,1,1,1,1,2,4,4,5,5,1,2,1,1,2,2,2,2,2,2,4,1,2,2,4,1,1,1,2,2,1,1,1,1, ,2,3,1, ,4, ,5,7,7,7,7,5,5,2,2,1,2,2,1,1,1,1,1,1,5,3,2,3,1,1,1, ,2,1,1, ,1,1,2,2,60426,7,1960,2, ,1,5,Harvey,Cook,41.6
046386,2,2,1,1, ,1,2,2,2,2,4,2,3,3,2,3,2,2,3,2,2,2,2,2,2,5,4,2,2,1, ,2,4,4,5,2,2,4,1, ,2,2,13,REGAINING NORMAL LIVES AGAIN,1, ,7,2,1,3,3,0,1,2,0,2,2,2,2,1,4,4,1,1,2,4,3,7,3,1,5, ,2,4, ,2,2, ,5,2,60505,2,1987,4, ,9,1,Aurora,Kane,41.76
047732,2,2,1,1, ,1,2,2,2,2,4,2,4,4,4,3,2,1,1,2,1,2,2,1,2,4,3,2,2,4,4,1,1,3,3,2,2,2,1, ,3,2,13,"LACK OF ASSISTANCE, MENTAL, EMOTIONAL, ECONOMICAL",1, ,7,7,7,7,7,3,1,4,4,1,1,1,1,1,2,2,2,2,4,2,1,4,2,2,4, ,2,5, ,3,3, ,5,1,60707,5,1972,7, ,7,3,Elmwood Park,Cook,41.92
040606,2,1, , ,1,1,1,2,2,1,2,4,4,1,4,1,2,2,2,2,2,2,2,1,2,2,3,2,2,3,3,2,4,1,3,2,2,3,1, ,2,2,4, ,1, ,0,0,7,7,5,6,6,0,0,3,1,1,1,1,3,3,3,2,5,4,3,7,3,3, ,1,2,2,1, ,1,2,2,1,60302,12,1935,1, ,7,5,Oak Park,Cook,41.88
041580,2,1, , ,1,1,1,2,2,2,4,3,1,4,1,3,2,2,3,1,2,2,2,2,2,2,4,2,2,4,2,1,1,4,4,2,2,3,2, ,2,2,4, ,2, ,0,6,6,2,7,3,3,0,0,3,2,2,3,2,2,2,2,2,1,4,3,3,1,4, , , ,1,1, ,1,1,2,1,60651,14,9999,2, ,9,1,Chicago,Cook,41.83
046347,2,2,1,1, ,1,1,2,2,2,4,3,5,1,1,2,1,1,1,2,3,1,2,1,2,3,1,2,2,4,2,4,3,1,1,1,1,1,1, ,1,2,4, ,13,PROPER CARE; GETTING WHAT THEY DESERVE,0,7,3,0,3,7,3,7,0,3,1,1,2,3,1,4,4,2,3,5,3,7,3,2,1, ,2,4, ,1,1,2,5,1,60513,8,1958,1, ,7,1,Brookfield,Cook,41.82
048302,3,2,1,1, ,1,1,2,1,1,2,5,5,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,4,4,1,1,1,4,2,3,1,1, ,1,3,4, ,13,BENEFITS THEY'RE ENTITLED TO,7,7,4,7,3,3,4,6,6,1,2,2,2,3,2,2,3,2,3,5,3,7,3,3, ,3,2,4, ,1,1,2,5,1,60446,9,1954,1, ,7,6,Romeoville,Will,41.64
051258,1,1, , ,1,1,2,1,3,1,1,9,9,4,9,5,2,3,3,2,1,2,2,2,2,4,1,2,1,3,4,5,2,5,5,3,1,2,6, ,2,2,4, ,7, ,0,2,2,0,0,7,7,0,0,3,2,2,4,1,5,3,5,5,5,3,2,4,2,3, ,1,1,1,1, ,1,2,5,1,60611,12,1935,5, ,8,4,Chicago,Cook,41.83
048008,3,2,1,1, ,1,1,2,2,2,3,3,2,3,2,3,2,2,2,1,2,2,2,2,2,3,2,2,1,2, ,2,1,2,3,2,1,1,6, ,2,2,4, ,3, ,3,5,2,0,7,7,7,3,3,1,2,2,1,1,2,2,2,2,3,3,2,8, ,2,1, ,2,3,1, ,1,2,5,2,62025,6,1967,2, ,7,2,Edwardsville,Madison,38.8
057584,2,1, , ,1,1,2,2,2,3,3,1,4,4,5,2,2,2,2,2,1,2,2,2,2,4,4,1, ,1, ,1,2,3,5,2,1,5,1, ,2,2,4, ,3, ,0,2,7,1,7,0,2,0,0,3,2,3,2,3,5,5,4,5,4,2,1,3,1,3, ,3,2,1,1, ,1,1,5,1,60560,10,1945,2, ,3,3,Yorkville,Kendall,41.64
058672,2,1, , ,1,1,2,2,2,2,4,1,4,1,4,2,2,2,3,2,1,2,2,2,2,3,2,1, ,2, ,1,1,2,4,2,2,4,1, ,3,2,4, ,1, ,7,7,0,7,7,3,7,0,0,1,1,2,1,1,2,1,5,5,6,1,1,3,1,1,3, ,1,1,1, ,1,2,5,2,60618,6,1967,3, ,5,5,Chicago,Cook,41.83
053817,3,1, , ,1,1,2,2,2,2,2,1,9,4,4,1,2,2,2,2,1,2,2,2,1,2,4,1, ,1, ,1,1,2,4,2,1,1,1, ,1,2,14, , , ,0,7,7,2,2,0,0,0,2,3,1,3,3,1,2,2,2,2,5,1,1,1,1,3, ,1,1,1,1, ,1,2,5,1,61704,10,1946,1, ,8,6,Bloomington,McLean,40.47
054288,3,1, , ,1,1,1,2,3,1,3,3,9,1,4,2,2,1,1,2,2,2,2,1,2,4,4,2,1,2, ,2,1,1,2,2,1,2,1, ,1,4,4, ,1, ,0,0,0,5,5,0,0,0,0,3,1,3,2,3,2,2,4,4,3,4,3,8, ,3, ,1,2,4, ,1,1,2,5,1,61539,9,1953,1, ,9,4,Kingston Mines,Peoria,40.55
057192,3,1, , ,1,1,1,2,2,1,2,4,4,1,1,1,2,1,1,2,1,2,2,2,1,4,4,1, ,2, ,1,2,1,2,1,3,1,1, ,1,2,4, ,3, ,0,7,6,7,7,0,3,2,0,3,1,1,2,3,2,2,4,2,3,4,3,7,3,3, ,4,2,1,1, ,1,1,2,1,60435,12,1935,1, ,7,4,Joliet,Will,41.52
057997,3,1, , ,1,1,2,2,2,2,5,9,9,1,9,2,2,2,3,1,2,1,1,1,2,1,4,2,1,4,4,1,4,4,5,2,4,4,1, ,1,3,4, ,14, ,0,0,0,0,7,7,7,0,0,3,1,3,2,1,5,4,5,5,3,2,1,9,9,1,2, ,2,2,1, ,1,2,5,2,61275,7,1962,1, ,8,5,Port Byron,Rock Island,41.62
054446,3,1, , ,1,1,2,2,2,1,3,1,4,4,5,1,2,2,2,2,2,2,2,2,2,4,3,1, ,4,4,1,1,4,4,2,1,1,5, ,1,2,4, ,1, ,0,7,7,7,7,7,7,0,0,3,2,2,1,2,1,1,4,5,4,3,2,9,9,3, ,3,1,6, ,1,1,2,5,1,62650,13,1931,1, ,7,1,Jacksonville,Morgan,39.72
050793,1,2,1,1, ,1,2,1,1,1,3,1,4,5,5,3,2,2,2,2,1,2,2,2,2,3,4,2,1,4,2,1,1,4,2,1,3,1,1, ,1,2,4, ,13,DISABILITIES,0,7,7,7,7,0,0,0,3,3,1,2,1,1,4,1,2,4,5,5,3,1,1,2,4, ,2,4, ,1,1,2,5,2,60408,7,1960,1, ,7,3,Braidwood,Will,41.26
053750,2,2,1,1, ,1,1,2,2,1,3,4,4,1,4,2,2,1,1,2,1,2,1,2,2,1,1,2,2,4,4,1,4,2,2,1,2,1,1, ,2,3,1, ,4, ,7,1,1,7,7,7,7,7,3,1,1,1,3,3,4,4,2,1,3,5,3,7,3,1,3, ,2,1,1, ,1,2,1,1,60126,5,1972,1, ,8,6,Elmhurst,Dupage,41.89
056104,1,1, , ,1,1,2,3,3,1,2,1,5,4,5,3,2,2,2,2,2,2,2,2,2,4,5,2,1,2, ,5,1,1,5,2,5,6,5, ,4,3,14, , , ,0,7,9,7,7,9,0,0,0,3,2,3,3,3,5,5,5,5,6,3,2,1,1,3, ,3,1,1,1, ,1,2,5,2,60607,13,1934,1, ,7,3,Chicago,Cook,41.83
057825,2,1, , ,1,1,2,1,2,1,3,9,9,4,5,2,2,2,2,1,2,2,2,2,2,4,3,2,2,4,4,1,1,4,4,2,1,1,1, ,3,3,4, ,2, ,7,2,7,4,7,2,7,0,0,2,1,1,1,4,1,1,4,3,3,2,1,1,1,1,1, ,2,4, ,1,1,2,5,2,60171,5,1973,1, ,7,2,River Grove,Cook,41.92
058372,2,1, , ,1,1,2,1,2,2,4,2,1,5,9,4,2,1,2,2,2,1,1,2,2,3,3,2,2,3,3,3,2,4,2,1,1,2,1, ,2,2,5, ,14, ,0,1,1,7,7,5,5,3,5,3,2,2,3,1,3,3,3,5,2,5,3,1,1,3, ,3,2,2,1, ,1,1,5,1,60643,12,1937,2, ,1,3,Chicago,Cook,41.83
050334,1,2,1,1, ,1,1,2,2,2,5,1,5,4,4,3,2,2,2,3,2,2,2,2,2,3,2,2,2,1, ,1,2,2,4,2,4,2,5, ,2,3,13,KNOWING WHAT THEIR BENEFITS ARE,1, ,0,2,2,7,7,1,1,0,0,3,2,2,4,4,1,1,3,3,5,3,2,8, ,4, , , ,3,2, ,2, ,5,1,60636,7,1963,5, ,2,1,Chicago,Cook,41.83
054912,2,2,1,1, ,1,2,2,1,1,1,9,4,4,5,3,2,2,2,2,2,2,2,2,1,3,2,2,2,4,2,1,3,2,3,2,2,1,1, ,2,2,4, ,1, ,1,4,7,5,6,1,1,0,1,2,2,1,1,1,2,2,2,2,6,3,2,1,1,2,1, ,2,3,2, ,2, ,5,1,60035,6,1969,1, ,7,7,Highland Park,Lake,42.18
056390,2,2,1,1, ,1,1,2,2,1,2,4,9,2,4,2,2,1,1,2,2,1,2,1,2,1,1,2,2,4,3,2,4,2,1,1,1,1,1, ,1,2,1, ,4, ,7,5,5,7,7,2,5,2,2,3,2,2,1,1,2,2,2,2,5,4,3,5,3,1,1, ,1,5, ,3,3, ,5,2,60030,6,1969,1, ,7,6,Grayslake,Lake,42.34
056866,2,2,1,1, ,1,2,2,2,1,4,5,5,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,4,4,4,4,4,2,2,2,2,1, ,1,3,4, ,2, ,7,1,0,7,4,0,0,1,0,2,1,1,3,1,4,4,3,3,6,4,3,2,1,2,1, ,2,4, ,1,1,2,5,2,60025,5,1974,1, ,8,7,Glenview,Cook,42.07
053470,2,2,1,1, ,1,1,1,2,1,2,4,4,2,2,3,1,2,2,2,1,1,2,1,1,2,3,1, ,3,2,3,3,1,2,1,2,1,2, ,2,2,1, ,3, ,1,5,2,0,1,4,4,1,1,3,1,1,2,1,4,3,2,2,6,3,2,5,3,1,1, ,2,3,1, ,1,2,5,1,60647,4,1978,1, ,7,6,Chicago,Cook,41.83
055080,2,2,1,1, ,1,2,2,2,1,3,4,3,1,3,2,2,2,2,2,1,2,2,2,2,3,2,1, ,4,4,2,2,4,5,3,5,2,1, ,1,2,1, ,5, ,7,3,1,1,2,0,0,1,1,2,2,2,1,4,2,2,4,4,5,6, ,7,3,1,1, ,2,5, ,3,3, ,5,2,60134,3,1984,1, ,8,4,Geneva,Kane,41.88
055912,2,2,1,1, ,1,1,2,2,1,1,5,4,1,1,3,1,1,1,2,2,1,2,1,2,4,2,2,2,4,4,4,4,1,1,1,1,1,1, ,1,3,13,REENTRY INTO SOCIETY,1, ,0,0,0,6,4,6,6,0,0,3,1,1,2,2,3,4,5,5,5,5,3,7,3,1,1, ,2,4, ,1,1,2,5,2,60564,10,1948,1, ,7,5,Naperville,Will,41.76
050544,1,2,1,1, ,1,1,1,1,1,2,1,9,5,4,5,2,2,2,1,1,2,2,2,2,2,1,2,3,2, ,1,1,5,4,2,1,3,2, ,2,3,7, ,3, ,7,7,4,7,7,0,0,0,0,2,1,1,3,2,5,5,5,3,2,4,3,1,1,4, , , ,3,1, ,1,1,5,1,60616,14,9999,2, ,3,1,Chicago,Cook,41.83
057875,2,1, , ,1,1,2,1,2,1,2,3,3,5,5,3,2,2,2,2,2,2,2,2,2,2,3,2,1,2, ,1,2,2,4,2,3,2,1, ,2,2,4, ,1, ,0,7,7,7,7,0,0,0,0,3,2,2,1,1,2,2,2,2,5,2,1,1,1,1,1, ,2,5, ,1,1,2,5,1,60053,9,1954,1, ,9,7,Morton Grove,Cook,42.04
058334,2,1, , ,1,1,1,2,2,1,3,3,4,2,2,1,2,1,2,2,2,1,2,2,2,4,4,2,2,4,4,3,2,1,5,2,2,1,1, ,1,3,1, ,4, ,0,0,4,7,7,2,3,0,0,3,2,2,2,2,3,4,3,2,6,4,3,4,2,3, ,3,2,4, ,1,1,2,5,2,60517,10,1949,1, ,9,6,Woodridge,Dupage,41.73
049532,1,1, , ,1,1,2,2,2,2,4,1,9,2,9,1,2,2,2,2,2,2,2,2,1,1,4,1, ,1, ,1,1,1,4,2,2,2,2, ,2,3,1, ,3, ,7,7,2,5,2,0,0,0,2,4,1,1,1,1,3,3,2,4,6,1,1,1,1,1,1, ,2,5, ,3,3, ,5,2,60622,5,1971,1, ,6,7,Chicago,Cook,41.83
054045,2,1, , ,1,1,2,1,3,1,2,4,4,4,5,2,2,2,2,2,2,2,2,1,2,4,1,1, ,2, ,1,1,4,5,3,1,2,1, ,1,2,5, ,1, ,7,4,4,2,3,5,5,2,2,3,1,1,1,1,2,2,2,3,5,3,2,4,2,1,1, ,2,2,1, ,1,2,5,2,60126,6,1966,4, ,8,7,Elmhurst,Dupage,41.89
054730,2,1, , ,1,1,2,1,1,1,1,4,9,5,9,3,2,2,2,2,2,2,2,1,1,2,4,2,2,2, ,1,1,2,4,2,2,1,5, ,2,2,4, ,3, ,0,7,7,0,0,0,0,0,0,3,3,3,1,1,2,2,1,5,6,2,1,1,1,2,3, ,3,2,1, ,1,1,5,2,60102,7,1962,1, ,8,5,Algonquin,McHenry,42.16
043873,2,1, , ,1,1,1,2,2,1,2,5,5,1,4,2,1,2,2,2,2,1,1,1,2,1,1,2,2,4,2,1,2,1,2,1,1,2,1, ,1,3,4, ,14, ,7,0,0,0,7,7,7,0,0,1,1,1,1,3,4,4,3,2,5,2,1,7,3,1,1, ,2,4, ,1,1,2,5,1,60133,7,1964,1, ,9,6,Hanover Park,Dupage,41.97
057437,2,2,1,1, ,1,1,3,2,1,2,1,4,4,3,1,2,2,2,2,2,2,2,3,1,2,1,2,1,2, ,1,3,1,2,1,2,1,1, ,3,2,14, , , ,7,7,9,1,1,0,5,2,3,3,2,2,2,1,1,1,5,3,4,3,2,3,1,1,3, ,1,5, ,3,3, ,5,2,60477,3,1981,1, ,7,5,Tinley Park,Cook,41.57
055123,1,1, , ,1,1,1,2,2,1,2,4,4,2,4,5,2,2,2,2,2,2,2,1,1,3,2,2,2,3,3,4,4,1,2,1,3,2,7,WALK OR TAXI,2,3,3, ,2, ,7,7,0,7,7,0,0,0,0,2,1,1,2,1,2,3,1,2,5,4,3,5,3,1,1, ,2,4, ,1,1,2,5,2,60654,3,1980,1, ,9,7,Chicago,Cook,41.83
