id,date,int_lang,area,type,cell,safe,youngest,reg,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_ussen_dur,prim16_party,prim16_pres_dem,prim16_pres_dem_other,prim16_sen_dem,prim16_sen_dem_other,prim16_pres_rep,prim16_pres_rep_other,prim16_sen_rep,prim16_sen_rep_other,fixdeficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_services,gamble_exp,tax_ret_inc,tax_ret_50K,tax_ret_supp,tax_inc_temp,tax_inc_mil,tax_inc_grad,tax_gas,redist_neutral,redist_commis,cf_judge,cf_judge_pub,term_lim,right2work,budg_affect,budg_imp1,budg_imp2,budge_imp3,budg_imp4,budg_imp5,budg_imp6,budg_imp7,budg_imp_other,budg_child,budg_citycuts,budg_he,budg_infradec,budg_jobloss,budg_locecon,budg_realest,budg_socserv,budg_other,abort_leg,lg_rights,med_mari,mari_rec,vet_courts,miss_diabet,miss_depress,miss_heart,miss_anxiety,education,ideo_leans,ideology,party_leans,party_aff,employ_time,employ_type,retired_type,union,relig_att_often,relig_type,religion,born_again,vet,vet_fam,zip,age_cat,birth_yr,rac_eth,rac_eth_other,hhinc
12452,20160216,1,2,2,1,1, ,1,1,1,3,1,1,3,9,2,1,2, ,5, , , , , ,3,2,2,1,1,2,2,1,1,1,2,1,1,2,1,5,1,3,2,1,4,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,1,1,1,2, ,1,1, ,2,2,1,4,2,1,1, ,1,4, ,3, ,5,1,60515,2,1988,1, ,3
41728,20160218,1,2,1, , ,1,1,1,2,2,1,2,1,2,5,2, , , , ,5, ,1, ,2,1,1,1,1,1,1,1,4,3,2,2,2,3,4,3,2,1,1,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1, ,1, ,5,4,3,7,3,2,1, ,1,3,1, ,2,5,1,60515,8,1961,1, ,4
45595,20160219,1,2,1, , ,1,1,2,2,2,3,2,1,5,2,2, , , , ,8, ,4, ,2,2,3,2,1,2,2,1,2,5,2,1,1,5,4,4,4,1,5,2,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1, ,1, ,3,4,3,4,2,4, , ,2,4, ,1,2,5,1,60515,5,1972,3, ,9
6980,20160216,1,2,2,1,1, ,1,1,2,2,2,3,1,1,4,2, , , , ,3, ,1, ,3,1,1,2,1,1,2,1,4,4,2,2,2,4,3,3,4,2,1,3,3,1,1,1,4, , , , , , , ,0,0,0,1,0,0,0,0,0,2,1,3,2,2,1, ,1, ,5,4,3,7,3,3, ,1,2,1,1, ,2,5,2,60513,10,1948,1, ,3
31984,20160218,1,2,2,1,1, ,1,2,1,2,1,3,5,5,1,1,1, ,1, , , , , ,3,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,1, ,1,4,1,1,1,1,3, ,1,2,5, ,3, ,5,2,60513,8,1960,1, ,3
1232,20160216,1,2,2,1,1, ,1,1,2,1,1,1,1,2,3,2, , , , ,4, ,1, ,3,1,2,2,2,2,2,1,2,1,1, ,1,4,2,3,3,2,2,2,3,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,3,2,2,2, , ,1,5,5, ,7,3,1,1, ,2,1,1, ,1,5,1,60510,8,1960,1, ,9
6103,20160215,1,2,1, , ,1,1,1,2,2,1,2,2,1,4,4, , , , , , , , ,2,2,2,2,2,2,2,1,2,3,2,1,1,3,2,1,4,1,1,3,3,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1, , ,2,4,4,3,5,3,3, ,1,1,5, ,1,2,5,2,60510,10,1949,1, ,9
37986,20160219,1,2,1, , ,1,1,2,2,1,1,1,1,1,5,2, , , , ,5, ,1, ,2,2,1,2,1,1,1,1,3,2,2,2,2,4,3,4,2,2,3,3,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,2,2, ,3, ,2,3,5, ,7,3,3, ,5,2,5, ,1,2,5,2,60510,13,1936,1, ,7
38912,20160218,1,2,1, , ,1,1,1,2,2,1,2,1,9,9,2, , , , ,6, ,1, ,2,1,1,2,2,3,2,1,4,1,2,3,2,4,4,3,3,2,2,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1, , ,1,4,3,2,6,3,1,1, ,2,5, ,1,2,5,1,60510,9,1955,1, ,4
5561,20160215,1,2,1, , ,1,1,2,2,2,3,3,9,9,9,3, , , , , , , , ,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,2,3,2,2,2,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,2,1, ,2,3,2,9,9,2,1, ,2,4, ,1,2,5,1,60506,8,1961,1, ,2
13147,20160216,1,2,2,1,1, ,1,2,1,2,1,1,4,2,1,1,1, ,1, , , , , ,3,2,2,2,1,2,2,1,4,1,2,2,2,1,1,1,2,1,4,3,4,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1, , ,1,6,1,1,1,1,3, ,2,2,3,1, ,2,5,1,60506,11,1943,1, ,5
68557,20160220,1,2,1, , ,1,1,2,2,2,3,2,4,9,3,4, , , , , , , , ,5,3,2,2,1,3,2,1,4,4,2,1,1,4,2,2,4,4,4,2,3,5,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,1,3,2, ,2,1, ,2,2,1,4,2,3, ,5,2,4, ,1,2,5,1,60506,12,1939,1, ,1
16798,20160217,1,2,1, , ,1,1,2,2,2,1,3,4,2,2,4, , , , , , , , ,3,1,1,1,1,1,1,2,2,3,2,2,2,3,2,2,3,3,4,1,4,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,1, ,2,3,2,1,3,1,2,1, ,1,3,1, ,2,5,2,60505,5,1973,1, ,7
59229,20160220,1,2,1, , ,1,1,2,2,2,2,2,2,2,4,4, , , , , , , , ,2,2,1,2,1,1,1,1,3,2,1, ,1,1,1,2,2,1,3,4,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,3,2,1, ,2,1, ,2,4,3,6,3,3, ,3,2,4, ,1,2,5,1,60505,13,1928,1, ,9
3946,20160216,1,1,2,1,1, ,1,2,1,2,2,5,5,4,4,2, , , , ,6, ,4, ,2,2,2,2,1,1,2,1,3,1,2,2,2,2,1,4,2,5,5,5,2,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,2, ,1, ,1,5,3,2,3,1,1,1, ,2,4, ,1,2,5,1,60503,3,1984,1, ,7
21189,20160219,1,2,1, , ,1,1,2,2,2,1,2,4,4,1,4, , , , , , , , ,2,2,2,1,2,2,2,1,3,3,2,2,2,3,1,3,3,1,2,1,1,2,3,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1, ,3, ,5,2,1,2,1,1,1, ,2,4, ,1,2,5,1,60502,3,1985,1, ,5
50730,20160216,1,2,2,1,1, ,1,1,1,2,1,2,2,2,2,4, , , , , , , , ,2,1,1,2,2,2,2,1,1,3,2,1,1,3,2,3,2,1,2,2,3,1,6,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,4,1,1,1,1, , ,1,5,3,2,4,2,2,1, ,2,4, ,1,2,5,1,60502,8,1961,1, ,9
13588,20160216,1,2,2,1,1, ,1,1,2,1,2,3,1,2,5,2, , , , ,1, ,1, ,2,1,1,1,1,1,1,1,4,3,2,2,2,4,4,4,4,2,4,4,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,3,4,2,2,5, ,5, ,3,4,3,5,3,1,4, ,2,1,1, ,1,5,1,60501,7,1962,1, ,7
21236,20160217,1,2,1, , ,1,1,2,2,1,1,2,2,9,4,2, , , , ,6, ,4, ,2,1,2,2,1,1,1,1,1,4,2,2,2,4,3,1,4,4,4,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,4,2,1, ,2, ,2,2,5, ,7,3,1,1, ,2,2,1, ,1,5,1,60501,9,1956,1, ,6
34025,20160218,1,2,1, , ,1,1,2,1,2,1,3,5,4,1,1,1, ,1, , , , , ,2,2,2,2,1,2,2,2,1,1,2,2,2,4,4,4,1,1,3,2,4,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1, , ,1,2,3,2,1,1,4, , ,2,3,1, ,2,5,1,60501,8,1960,2, ,9
60569,20160220,1,2,1, , ,1,1,1,1,2,1,1,5,5,1,1,1, ,1, , , , , ,2,1,1,1,2,1,1,1,2,1,2,1,1,5,1,1,1,1,1,4,5,1,1,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,1,1,1,1,3,1, ,3, ,3,1,1,1,1,3, ,3,2,2,1, ,2,5,2,60501,11,1944,1, ,8
1016,20160214,1,2,2,1,1, ,1,1,2,1,1,4,1,2,5,2, , , , ,6, ,4, ,2,1,1,2,2,1,2,1,1,1,2,1,1,4,4,4,1,2,4,1,4,1,1,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,4,4,1,2,2, ,1,1, ,3,4,3,6,3,3, ,4,2,4, ,1,2,2,1,60491,12,1941,1, ,9
12465,20160216,1,2,2,1,1, ,1,1,2,2,1,2,3,9,9,1,4, ,5, , , , , ,2,2,2,1,2,2,2,3,4,1,2,2,2,3,1,1,4,2,5,5,2,1,1,1,1,8, , , , , , ,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1, , ,1,3,1,1,1,1,1,3, ,2,4, ,1,2,5,1,60491,7,1962,1, ,5
59799,20160220,1,2,1, , ,1,1,1,2,2,2,2,3,5,5,2, , , , ,6, ,2, ,2,2,2,2,3,2,2,2,4,1,2,2,2,1,1,4,4,1,2,1,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1, ,1, ,1,2,3,2,9,9,3, ,3,1,1,1, ,2,5,1,60491,9,1954,1, ,9
69799,20160220,1,2,1, , ,1,1,2,2,2,3,4,1,2,5,2, , , , ,5, ,1, ,2,1,1,2,1,2,1,1,3,4,2,1,1,4,1,2,2,2,3,4,4,1,1,1,9, , , , , , ,"Instead of budgeting all they wanna do is raise taxes, and it hurts people.",0,0,0,0,0,0,0,0,1,3,3,1,2,2,1, ,1, ,6,4,3,5,3,3, ,1,1,4, ,1,2,5,1,60487,14,1900,1, ,1
24924,20160217,1,3,1, , ,1,1,2,2,2,2,3,5,2,2,2, , , , ,8, ,1, ,1,2,2,1,2,2,2,1,4,4,2,2,2,4,1,1,4,1,4,4,1,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,4,2,1,2, , ,2,2,3,2,7,3,3, ,3,2,4, ,1,2,5,1,60487,13,1936,1, ,2
40726,20160218,1,2,2,1,1, ,1,2,1,2,2,3,4,2,2,1,2, ,5, , , , , ,2,1,2,2,2,2,2,2,3,3,2,1,1,3,3,3,3,3,3,3,3,3,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,1,1,3,1,2,1, , ,1,5,2,1,4,2,2,1, ,2,4, ,3, ,5,2,60487,5,1972,1, ,5
62378,20160220,1,2,1, , ,1,1,2,2,2,1,3,1,2,5,2, , , , ,5, ,1, ,2,2,1,2,1,2,2,1,3,1,2,1,1,2,1,4,2,1,2,2,1,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,2,1,1, ,1, ,5,5, ,7,3,3, ,2,2,3,1, ,2,5,1,60487,11,1943,1, ,9
64956,20160220,1,2,1, , ,1,1,2,1,2,3,3,2,9,1,4, , , , , , , , ,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,5,1,1,5,1,4,1,4,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3, , ,2,2,3,2,3,1,3, ,5,1,1,1, ,1,5,1,60487,10,1949,1, ,4
20829,20160218,1,1,2,1,1, ,1,1,2,2,2,3,5,9,3,4, , , , , , , , ,5,2,3,2,2,3,2,2,2,5,2,1,1,5,1,5,4,2,3,2,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,1,1,1,1, , ,1,3,6,9,2,1,1,1, ,1,5, ,1,2,5,1,60482,7,1962,1, ,5
45783,20160218,1,2,1, , ,1,1,2,1,3,3,3,5,2,2,1,2, ,2, , , , , ,2,3,2,1,1,2,2,2,4,4,2,2,2,4,1,4,4,4,4,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,3,1,2,2, ,4,4, ,3,2,1,3,1,3, ,3,1,1,1, ,1,5,1,60482,12,1941,1, ,9
53050,20160218,1,3,1, , ,1,1,1,1,2,1,2,5,2,2,1,1, ,1, , , , , ,3,2,1,1,2,2,2,2,1,3,1, ,1,2,1,1,3,3,3,2,2,3,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1, , ,1,5,3,2,1,1,1,1, ,2,1,1, ,2,5,1,60481,7,1965,1, ,6
68223,20160220,1,2,1, , ,1,1,1,2,2,1,3,2,5,2,1,4, ,5, , , , , ,5,2,2,3,2,2,2,2,3,2,2,2,2,3,3,3,4,1,4,4,1,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,4,1,1,2, ,4, ,4,2,2,1,1,1,3, ,1,1,1,2, , ,5,2,60480,8,1958,1, ,5
