id,date,int_lang,area,type,S1,S2,S3,S5,gender,rwdirusa,rwdiril,rwdirlocal,qlife,raunerappog,Q6,Q7,Q8,Q9,Q10,Q11,Q11_oth,Q12,Q12_oth,Q13,Q13_oth,Q14,fix_deficit_il,stale_budg_aff,Q16AM1,BudgetAffect,Q16A_oth,Q16AM2,Q16AM3,Q16AM4,Q16AM5,Q16AM6,Q16AM7,Q16AM8,Q16AM9,view_unions_og,right2work_og,union_inf,Q20,Q21,desire_move,Q23,Q23_oth,ReasonMoveCollapse,term_lim,redist_commis,Q26,env_econ,vet_sentence,education,ideology_og,party_aff_og,Q32,Q33,Q34,Q35,QR01,QR02A,QR02B,QR03,Q36,Q37,Q38,Q39_cat,birth_yr,rac_eth,Q40_oth,hhinc,Generation,party_aff,ideology,age_cat50,BudgAffectCOL,raunerapp,unionview,right2work,fairshr,gaslockbox,madapp,cullapp,enthusiasm,prez16,senate16,comptroller16,climate_chng,likely_move
080441,20160929,1,2,2,1,1, ,1,2,2,2,1,1,5,5,9,1,1,2,3, ,3, ,3, ,1,3,2, , , , , , , , , , , ,3,5,3,2,5,1,18, ,1,1,1,1,1,1,3,1,1,1,1, ,2,5, ,3, ,5,2,60048,9,1955,1, ,6,2,1,1,2, ,2,2,3,2,1,2,3,2,2,2,2,1,2
080902,20160929,1,2,2,1,1, ,1,1,2,2,1,2,1,5,9,1,1,1,1, ,5, ,1, ,1,2,2, , , , , , , , , , , ,4,1,3,2,4,1,18, ,1,1,1,2,2,1,5,3,7,1,1, ,2,3,1, ,2,5,1,60062,8,1959,1, ,6,2,3,2,2, ,1,2,1,2,1,2,3,1,1,3,1,2,2
081563,20160929,1,2,2,1,1, ,1,2,1,2,1,2,5,2,2,1,1,3,3, ,3, ,10, ,1,3,2, , , , , , , , , , , ,2,5,4,1,5,1,18, ,1,1,1,1,1,1,5,3,2,3, ,3,2,2,1, ,2,5,1,60047,11,1946,1, ,9,1,1,2,2, ,2,1,3,1,1,1,1,3,2,2,5,1,2
021305,20161001,1,3,1, , ,1,1,2,2,2,2,3,4,4,4,1,1,2,1, ,1, ,1, ,1,3,2, , , , , , , , , , , ,2,5,1,1,4,1,18, ,1,1,1,1,1,1,4,2,6,3, ,4,2,3,1, ,1,5,1,62025,10,1948,1, ,3,2,3,1,2, ,2,1,3,1,1,2,2,2,1,1,1,1,2
018841,20161002,1,1,1, , ,1,1,2,1,3,2,5,4,5,5,1,1,2,3, ,1, ,1, ,3,3,2, , , , , , , , , , , ,2,2,2,2,5,1,18, ,1,1,1,1,1,1,6,3,3,2,4, ,1,4, ,2, ,5,1,60605,10,1947,1, ,6,2,1,2,2, ,2,1,1,2,2,2,2,2,2,1,1,1,2
007228,20160927,1,2,2,1,1, ,1,2,1,1,1,1,3,3,3,4, , , , , , , , , ,3,2, , , , , , , , , , , ,1,1,4,3,4,1,17, ,4,1,3,1,1,2,3,5,4,1,2, ,2,1,1, ,1,5,2,60123,6,1968,1, ,3,3,2,3,1, ,3,1,1,3,3,3,3,4,5,5,5,1,2
015654,20161001,1,1,2,1,1, ,1,1,2,2,2,5,5,5,9,1,1,1,3, ,3, ,3, ,5,2,3, , , , , , , , , , , ,3,5,4,2,5,1,16, ,4,1,1,1,1,2,4,2,1,4, , ,1,4, ,1,2,2,1,60649,7,1963,2, ,2,2,1,1,2, ,2,2,3,2,3,2,3,1,2,2,2,1,2
061108,20160927,1,1,1, , ,1,1,1,2,2,2,3,1,5,5,1,1,1,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,2,2,3,2,5,1,15, ,4,1,1,2,2,2,6,3,5,2,2, ,2,5, ,2, ,2,2,60610,8,1957,1, ,9,2,3,2,2, ,1,1,1,2,1,2,2,1,1,1,1,2,2
079259,20160929,1,2,2,1,1, ,1,1,2,2,1,3,1,5,4,1,1,2,1, ,3, ,1, ,1,3,2, , , , , , , , , , , ,1,2,2,1,5,1,15, ,4,1,1,2,3,1,5,5,5,1,3, ,1,4, ,2, ,5,2,60451,6,1971,1, ,6,3,3,3,1, ,1,1,1,1,1,2,2,2,1,2,1,2,2
046693,20160930,1,2,1, , ,1,1,2,2,2,1,4,1,4,3,1,1,2,10, ,1, ,1, ,1,1,2, , , , , , , , , , , ,3,5,3,2,5,1,15, ,4,1,2,1,1,3,5,4,7,3, ,3,2,5, ,1,2,5,1,60554,11,1946,1, ,5,1,3,3,2, ,1,2,3,2,1,2,3,2,5,1,1,1,2
061650,20161001,1,3,1, , ,1,1,2,2,2,1,3,2,5,9,1,1,2,9,Kasich,1, ,1, ,1,2,2, , , , , , , , , , , ,3,2,3,2,5,1,15, ,4,1,1,2,2,1,6,3,7,3, ,2,2,2,1, ,2,5,1,61401,12,1937,1, ,3,1,3,2,2, ,1,2,1,2,1,2,3,2,5,1,1,2,2
063978,20161002,1,1,1, , ,1,1,2,2,2,2,4,5,4,4,1,2,1,3, ,3, ,3, ,2,2,2, , , , , , , , , , , ,2,3,2,1,5,1,15, ,4,2,1,1,1,1,6,2,1,3, ,1,2,5, ,3, ,5,1,60611,10,1950,1, ,6,2,1,1,2, ,2,1,2,1,1,2,2,1,2,2,2,1,2
081605,20161002,1,3,2,1,1, ,1,1,2,2,3,3,2,5,4,1,1,3,1, ,9,Not the incumbent,10, ,1,2,2, , , , , , , , , , , ,3,1,3,2,5,1,15, ,4,1,1,2,2,1,4,4,9,1,1, ,2,1,1, ,1,2,1,62946,9,1956,1, ,9,2,9,3,2, ,1,2,1,2,1,2,2,3,1,5,5,2,2
004143,20160927,1,2,2,1,1, ,1,2,2,2,2,5,5,2,5,1,1,2,3, ,3, ,3, ,1,3,3, , , , , , , , , , , ,5,5,2,2,3,1,14, ,9,1,1,2,1,2,5,1,1,1,1, ,2,1,1, ,1,5,2,60653,3,1985,2, ,3,4,1,1,1, ,2,3,3,2,1,1,2,2,2,2,2,2,1
008347,20160927,1,2,2,1,1, ,1,1,1,3,1,1,9,9,9,2,3,2,10, ,10, ,10, ,1,2,2, , , , , , , , , , , ,1,3,2,1,3,1,14, ,9,1,1,1,1,1,2,6,9,1,4, ,2,4, ,3, ,5,1,60548,2,1991,1, ,2,4,9,8,1, ,3,1,2,1,1,3,3,2,5,5,5,1,1
072412,20160927,1,2,1, , ,1,1,2,2,2,3,3,5,2,2,1,1,3,3, ,3, ,4, ,1,2,2, , , , , , , , , , , ,1,2,2,1,2,1,14, ,9,1,2,3,1,1,3,3,1,1,3, ,1,2,2, , ,2,1,60628,8,1960,2, ,3,2,1,2,2, ,2,1,1,1,1,1,1,3,2,2,2,3,1
081546,20160929,1,2,2,1,1, ,1,2,2,2,2,5,5,3,3,1,2,1,3, ,3, ,3, ,1,4,2, , , , , , , , , , , ,1,5,1,3,1,1,14, ,9,1,1,1,3,1,1,4,1,4, , ,2,6, ,8, ,5,2,60636,6,1968,2, ,1,3,1,3,1, ,2,1,3,3,1,3,3,1,2,2,2,1,1
004623,20160930,1,3,1, , ,1,1,1,2,1,3,2,2,4,2,1,2,1,1, ,3, ,1, ,1,3,2, , , , , , , , , , , ,3,1,3,2,4,1,14, ,9,1,2,3,1,1,3,4,7,3, ,4,2,1,1, ,2,2,2,60451,13,1930,1, ,9,1,3,3,2, ,1,2,1,2,1,2,1,1,1,2,1,3,2
031677,20160930,1,3,1, , ,1,1,2,2,2,2,5,5,5,5,1,3,2,2, ,1, ,7, ,1,3,2, , , , , , , , , , , ,1,5,1,1,1,1,14, ,9,1,2,1,2,2,2,4,9,4, , ,2,5, ,1,1,5,1,61109,9,1956,1, ,5,2,9,3,2, ,2,1,3,1,1,2,2,2,1,1,4,1,1
027840,20160928,1,2,2,1,1, ,1,2,2,1,1,1,9,9,9,1,3,1,3, ,4, ,3, ,1,3,2, , , , , , , , , , , ,2,5,2,2,2,1,13, ,3,1,1,1,1,1,2,1,2,2,1, ,2,2,1, ,2,5,2,60540,1,1996,1, ,6,4,1,1,1, ,3,1,3,2,1,3,3,1,2,2,2,1,1
039311,20160929,1,3,1, , ,1,1,2,1,3,1,4,4,9,9,1,1,2,1, ,10, ,5, ,1,3,2, , , , , , , , , , , ,1,1,1,1,3,1,13, ,3,1,2,2,1,1,3,4,7,3, ,1,2,4, ,1,2,5,1,62002,12,1939,2, ,2,1,3,3,2, ,2,1,1,1,1,3,3,2,1,5,3,2,1
079042,20160929,1,3,2,1,1, ,1,2,2,2,2,2,4,2,1,1,2,2,3, ,3, ,7, ,3,2,2, , , , , , , , , , , ,2,1,1,2,2,1,13, ,3,1,2,1,1,1,2,3,1,2,4, ,2,3,1, ,2,5,1,62526,1,1998,2, ,4,4,1,2,1, ,2,1,1,2,2,1,1,2,2,2,4,1,1
078667,20160930,1,3,2,1,1, ,1,1,2,2,1,3,2,2,9,1,2,2,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,2,1,2,2,2,1,13, ,3,2,1,2,1,1,5,3,6,4, , ,2,3,2, , ,5,2,61491,1,1993,1, ,6,4,3,2,1, ,1,1,1,2,1,1,3,2,1,1,1,2,1
005955,20161001,1,3,1, , ,1,1,2,2,2,1,3,1,5,3,1,1,2,10, ,1, ,1, ,1,3,2, , , , , , , , , , , ,4,1,3,2,4,1,13, ,3,1,1,2,2,3,4,5,5,3, ,3,2,1,1, ,2,5,1,61072,12,1940,1, ,9,1,3,3,2, ,1,2,1,2,1,2,3,2,5,1,1,2,2
083830,20161001,1,3,2,1,1, ,1,2,2,2,2,5,1,5,9,1,1,4,1, ,1, ,1, ,1,2,3, , , , , , , , , , , ,4,1,3,2,5,1,13, ,3,1,1,2,2,1,3,5,7,4, , ,1,1,2, , ,5,2,61109,8,1957,1, ,5,2,3,3,2, ,1,2,1,2,1,2,3,4,1,1,1,2,2
076548,20161002,1,3,1, , ,1,1,2,1,2,1,5,5,4,2,1,1,1,3, ,3, ,3, ,3,2,2, , , , , , , , , , , ,3,1,3,2,4,1,13, ,3,1,1,1,1,2,3,1,1,1,1, ,2,4, ,1,2,5,1,61605,3,1983,5, ,3,3,1,1,1, ,2,2,1,2,2,2,1,1,2,2,2,1,2
035213,20160928,1,2,2,1,1, ,1,1,2,2,1,2,5,9,9,1,1,2,5, ,3, ,10, ,1,4,3, , , , , , , , , , , ,5,2,1,2,1,1,10, ,3,1,1,1,1,1,1,3,9,2,1, ,2,4, ,1,2,5,2,60077,1,1998,2, ,6,4,9,2,1, ,2,3,1,2,1,3,3,2,3,2,5,1,1
037053,20160928,1,2,2,1,1, ,1,2,1,2,2,3,4,9,9,1,1,1,3, ,7, ,3, ,1,5,2, , , , , , , , , , , ,1,1,1,1,2,1,10, ,3,1,1,1,1,1,3,1,1,2,3, ,2,5, ,3, ,5,2,60805,1,1995,4, ,2,4,1,1,1, ,2,1,1,1,1,3,3,1,2,4,2,1,1
078370,20160929,1,2,2,1,1, ,1,2,1,2,1,3,2,2,2,1,2,2,3, ,3, ,10, ,1,4,2, , , , , , , , , , , ,2,2,2,1,2,1,10, ,3,1,2,1,1,1,5,3,2,1,1, ,2,4, ,1,2,5,2,60505,1,1994,1, ,5,4,1,2,1, ,1,1,1,1,1,1,1,2,2,2,5,1,1
081264,20160929,1,2,2,1,1, ,1,1,2,1,1,1,2,9,2,1,1,1,1, ,1, ,1, ,1,3,2, , , , , , , , , , , ,1,1,1,2,2,1,10, ,3,1,1,3,2,1,2,3,7,2,1, ,2,5, ,3, ,5,2,60157,1,1997,1, ,8,4,3,2,1, ,1,1,1,2,1,3,1,1,1,1,1,3,1
011035,20160930,1,1,2,1,1, ,1,2,2,2,1,2,4,9,9,1,3,2,5, ,1, ,1, ,1,3,2, , , , , , , , , , , ,2,2,2,2,4,1,10, ,3,1,1,2,2,1,5,4,7,1,1, ,2,3,1, ,2,5,2,61273,2,1988,1, ,5,4,3,3,1, ,2,1,1,2,1,3,3,2,3,1,1,2,2
000803,20160927,1,3,1, , ,1,1,2,1,2,1,2,5,5,5,1,2,2,3, ,3, ,3, ,1,1,2, , , , , , , , , , , ,2,3,2,1,5,1,9, ,5,1,1,1,1,1,6,2,1,3, ,3,3,5, ,3, ,5,1,61265,10,1948,1, ,5,2,1,1,2, ,2,1,2,1,1,2,2,2,2,2,2,1,2
004207,20160927,1,2,2,1,1, ,1,2,2,2,2,3,5,4,2,1,1,1,3, ,3, ,3, ,1,2,2, , , , , , , , , , , ,1,1,1,1,5,1,9, ,5,1,2,1,2,2,4,3,2,1,3, ,1,4, ,1,2,5,1,60634,7,1964,1, ,3,2,1,2,2, ,2,1,1,1,1,2,1,1,2,2,2,1,2
004533,20160927,1,2,2,1,1, ,1,1,2,2,2,2,2,5,5,1,1,3,1, ,1, ,1, ,1,3,2, , , , , , , , , , , ,5,2,3,2,5,1,9, ,5,1,1,4,3,3,5,4,5,1,4, ,2,4, ,1,2,5,2,60546,7,1965,1, ,9,3,3,3,2, ,1,3,1,2,1,2,2,3,1,1,1,4,2
009777,20160927,1,2,2,1,1, ,1,2,1,2,1,1,5,5,4,1,2,1,3, ,3, ,10, ,3,3,2, , , , , , , , , , , ,2,5,2,1,5,1,9, ,5,1,2,1,2,1,6,2,1,3, ,3,2,3,1, ,2,5,2,60174,9,1955,1, ,7,2,1,1,2, ,2,1,3,1,2,2,2,1,2,2,5,1,2
010199,20160927,1,1,2,1,1, ,1,1,2,1,2,2,4,5,5,3, , , , , , , , , ,5,2, , , , , , , , , , , ,2,5,2,1,4,1,9, ,5,1,1,1,2,1,5,3,4,3, ,5,2,3,1, ,2,5,2,60166,9,1956,3, ,7,2,2,2,2, ,2,1,3,1,3,2,2,4,5,5,5,1,2
010451,20160927,1,2,2,1,1, ,1,2,2,2,3,4,9,4,4,1,2,2,4, ,3, ,3, ,1,2,2, , , , , , , , , , , ,2,2,1,2,5,1,9, ,5,1,2,1,2,1,3,4,2,1,1, ,2,4, ,1,2,5,2,60087,3,1982,1, ,2,3,1,3,1, ,3,1,1,2,1,2,2,2,2,2,2,1,2
010514,20160927,1,2,2,1,1, ,1,2,2,2,2,2,2,2,9,1,1,2,2, ,4, ,2, ,1,2,2, , , , , , , , , , , ,3,5,2,1,5,1,9, ,5,1,2,2,1,1,5,3,4,1,4, ,2,4, ,2, ,5,2,60089,7,1966,1, ,8,3,2,2,2, ,1,2,3,1,1,1,3,2,1,2,1,2,2
011084,20160927,1,3,1, , ,1,1,1,2,2,1,2,5,4,4,1,1,2,1, ,3, ,3, ,1,2,2, , , , , , , , , , , ,1,1,1,1,3,1,9, ,5,1,1,3,1,1,6,2,3,3, ,3,1,4, ,1,1,2,1,62933,10,1950,1, ,4,2,1,1,2, ,2,1,1,1,1,2,2,2,1,2,2,3,1
022529,20160927,1,3,1, , ,1,1,1,2,2,2,2,1,5,4,1,1,1,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,4,1,3,2,5,1,9, ,5,1,1,2,2,1,5,5,7,1,4, ,2,1,1, ,2,5,1,62467,10,1951,1, ,5,2,3,3,2, ,1,2,1,2,1,2,2,1,1,1,1,2,2
024092,20160927,1,1,1, , ,1,1,2,1,2,1,3,5,2,1,1,1,1,3, ,3, ,3, ,5,4,2, , , , , , , , , , , ,2,5,2,2,3,1,9, ,5,3,3,1,3,1,2,3,1,3, ,1,2,4, ,1,2,5,2,99999,14,0,1, ,3,0,1,2,0, ,2,1,3,2,3,1,1,1,2,2,2,1,1
025435,20160927,1,3,1, , ,1,1,2,2,2,2,3,1,5,5,1,1,2,1, ,10, ,10, ,1,2,2, , , , , , , , , , , ,4,1,3,1,5,1,9, ,5,1,1,3,3,1,3,3,5,3, ,4,2,2,1, ,2,5,1,60146,11,1946,1, ,6,1,3,2,2, ,1,2,1,1,1,2,2,2,1,5,5,3,2
029496,20160927,1,3,1, , ,1,1,2,2,2,2,3,5,9,9,1,3,2,10, ,1, ,10, ,5,2,2, , , , , , , , , , , ,2,5,2,1,5,1,9, ,5,1,2,5,2,1,2,3,6,3, ,3,2,1,1, ,1,5,1,62526,13,1931,1, ,3,1,3,2,2, ,2,1,3,1,3,3,3,2,5,1,5,4,2
030118,20160927,1,2,1, , ,1,1,1,2,2,2,2,1,5,2,1,1,1,2, ,5, ,5, ,1,2,2, , , , , , , , , , , ,4,1,3,2,4,1,9, ,5,1,1,2,2,1,3,4,5,3, ,4,2,4, ,1,2,2,2,60491,11,1942,1, ,3,1,3,3,2, ,1,2,1,2,1,2,1,1,1,3,3,2,2
041832,20160927,1,2,1, , ,1,1,1,2,2,2,2,1,5,5,1,1,1,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,4,1,3,2,5,1,9, ,5,1,1,2,2,1,4,5,5,3, ,3,2,3,1, ,1,5,2,60560,11,1942,1, ,3,1,3,3,2, ,1,2,1,2,1,2,2,1,1,1,1,2,2
052223,20160927,1,2,1, , ,1,1,2,2,2,2,3,1,5,5,1,1,2,1, ,1, ,1, ,1,3,2, , , , , , , , , , , ,4,1,3,2,3,1,9, ,5,1,1,4,1,1,3,4,5,4, , ,2,4, ,1,2,5,1,60016,8,1959,1, ,4,2,3,3,2, ,1,2,1,2,1,2,2,2,1,1,1,4,1
054387,20160927,1,2,1, , ,1,1,2,2,2,1,4,3,5,9,1,1,1,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,4,5,3,2,3,1,9, ,5,1,1,2,2,1,6,4,4,1,4, ,2,4, ,1,2,5,1,60560,9,1952,1, ,9,2,2,3,2, ,3,2,3,2,1,2,3,1,1,1,1,2,1
056165,20160927,1,2,1, , ,1,1,1,1,2,1,2,2,5,5,1,1,3,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,3,2,2,2,5,1,9, ,5,2,1,2,2,1,6,4,6,1,2, ,1,4, ,1,2,2,2,60527,6,1968,1, ,7,3,3,3,1, ,1,2,1,2,1,2,2,3,1,1,1,2,2
001000,20160928,1,1,2,1,1, ,1,1,2,2,1,3,2,5,4,1,1,3,1, ,1, ,10, ,1,3,2, , , , , , , , , , , ,3,2,3,2,3,1,9, ,5,1,1,1,1,2,5,4,5,3, ,1,2,5, ,1,2,5,1,60540,10,1950,1, ,7,2,3,3,2, ,1,2,1,2,1,2,2,3,1,1,5,1,1
003932,20160928,1,3,2,1,1, ,1,2,2,2,2,2,5,2,2,1,1,1,5, ,3, ,3, ,1,2,2, , , , , , , , , , , ,2,4,2,2,5,1,9, ,5,1,1,1,1,1,4,3,4,2,1, ,2,2,1, ,2,5,2,60586,1,1994,1, ,2,4,2,2,1, ,2,1,2,2,1,1,1,1,3,2,2,1,2
010501,20160928,1,2,2,1,1, ,1,1,2,3,1,1,5,9,9,1,4,2,10, ,10, ,10, ,1,5,3, , , , , , , , , , , ,1,1,1,2,3,1,9, ,5,1,1,1,1,1,4,3,9,1,1, ,2,5, ,3, ,5,2,60585,2,1987,7, ,2,4,9,2,1, ,2,1,1,2,1,3,3,2,5,5,5,1,1
013091,20160928,1,2,2,1,1, ,1,1,2,2,1,5,1,5,5,1,1,1,1, ,1, ,1, ,5,2,2, , , , , , , , , , , ,4,1,3,2,5,1,9, ,5,1,3,3,2,2,6,4,7,1,1, ,1,4, ,1,2,5,2,60510,9,1956,1, ,7,2,3,3,2, ,1,2,1,2,3,2,2,1,1,1,1,3,2
019141,20160928,1,2,2,1,1, ,1,1,1,2,1,2,2,5,4,1,1,3,1, ,1, ,1, ,3,2,2, , , , , , , , , , , ,4,1,3,2,5,1,9, ,5,1,1,2,2,1,3,4,6,1,1, ,2,4, ,1,1,5,2,60133,7,1964,1, ,6,2,3,3,2, ,1,2,1,2,2,2,2,3,1,1,1,2,2
021182,20160928,1,3,2,1,1, ,1,2,2,3,2,2,2,5,9,1,1,2,10, ,10, ,10, ,1,3,2, , , , , , , , , , , ,3,5,3,1,5,1,9, ,5,1,1,1,1,1,2,4,9,3, ,2,2,2,1, ,1,5,2,61802,8,1957,1, ,6,2,9,3,2, ,1,2,3,1,1,2,3,2,5,5,5,1,2
037659,20160928,1,2,2,1,1, ,1,2,2,2,1,2,2,9,9,1,1,2,3, ,10, ,3, ,1,2,3, , , , , , , , , , , ,4,5,3,1,5,1,9, ,5,2,1,1,2,3,3,1,1,1,1, ,1,5, ,1,2,5,1,60504,6,1969,1, ,4,3,1,1,1, ,1,2,3,1,1,3,3,2,2,5,2,1,2
015285,20160929,1,2,1, , ,1,1,1,2,2,2,1,2,5,5,1,1,2,3, ,1, ,9,Someone other than those listed,1,2,2, , , , , , , , , , , ,4,2,3,1,5,1,9, ,5,1,1,1,1,1,5,3,3,1,1, ,2,4, ,2, ,5,2,60035,9,1952,1, ,6,2,1,2,2, ,1,2,1,1,1,2,2,2,2,1,5,1,2
015413,20160929,1,3,1, , ,1,1,2,2,2,3,3,2,5,9,1,1,2,10, ,1, ,1, ,2,2,2, , , , , , , , , , , ,4,1,3,2,4,1,9, ,5,1,1,1,1,1,5,5,7,1,1, ,2,1,1, ,1,5,2,60012,14,0,1, ,3,0,3,3,0, ,1,2,1,2,1,2,3,2,5,1,1,1,2
021557,20160929,1,2,1, , ,1,1,2,2,2,2,4,5,4,4,1,1,1,3, ,3, ,3, ,1,2,2, , , , , , , , , , , ,1,1,1,1,4,1,9, ,5,1,1,1,1,1,3,1,1,4, , ,1,5, ,3, ,5,1,60641,8,1961,1, ,6,2,1,1,2, ,2,1,1,1,1,2,2,1,2,2,2,1,2
078351,20160929,1,2,2,1,1, ,1,2,2,2,1,2,9,2,9,1,3,4,5, ,3, ,5, ,1,2,2, , , , , , , , , , , ,3,5,2,1,5,1,9, ,5,1,1,1,1,1,3,1,5,1,1, ,2,5, ,2, ,5,1,60177,1,1995,1, ,2,4,3,1,1, ,3,2,3,1,1,1,3,4,3,2,3,1,2
078456,20160929,1,2,2,1,1, ,1,2,1,1,1,1,1,5,2,1,1,1,1, ,2, ,1, ,1,3,2, , , , , , , , , , , ,1,2,2,2,5,1,9, ,5,1,1,2,2,2,5,4,4,1,3, ,1,5, ,3, ,5,1,60137,8,1961,1, ,9,2,2,3,2, ,1,1,1,2,1,2,1,1,1,1,1,2,2
078903,20160929,1,2,2,1,1, ,1,1,2,1,2,3,2,5,5,1,2,1,1, ,2, ,1, ,1,2,2, , , , , , , , , , , ,4,2,3,2,4,1,9, ,5,1,1,1,2,2,4,4,7,1,4, ,2,1,1, ,1,5,2,60641,5,1976,1, ,6,3,3,3,1, ,1,2,1,2,1,2,2,1,1,1,1,1,2
079116,20160929,1,3,2,1,1, ,1,1,1,2,1,1,2,5,3,1,1,1,3, ,3, ,1, ,1,2,2, , , , , , , , , , , ,4,1,2,2,1,1,9, ,5,1,1,1,1,1,3,2,3,3, ,1,2,3,1, ,2,5,1,99999,10,1949,1, ,7,2,1,1,2, ,1,2,1,2,1,2,3,1,2,2,1,1,1
079300,20160929,1,3,2,1,1, ,1,1,2,2,1,3,2,5,4,1,1,1,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,4,5,3,2,5,1,9, ,5,1,1,1,1,1,4,6,5,1,3, ,2,4, ,1,2,5,1,61951,5,1973,1, ,6,3,3,8,1, ,1,2,3,2,1,2,2,1,1,1,1,1,2
079853,20160929,1,2,2,1,1, ,1,2,3,2,1,2,2,4,9,1,1,2,10, ,1, ,10, ,1,2,2, , , , , , , , , , , ,1,5,2,1,4,1,9, ,5,1,3,1,2,3,6,3,4,1,3, ,1,4, ,1,2,5,2,60540,7,1966,1, ,7,3,2,2,2, ,1,1,3,1,1,2,3,2,5,1,5,1,2
079867,20160929,1,2,2,1,1, ,1,1,2,2,2,2,2,5,5,1,1,2,5, ,1, ,1, ,1,3,2, , , , , , , , , , , ,3,1,3,2,4,1,9, ,5,1,1,2,1,1,6,3,6,1,1, ,2,5, ,3, ,5,2,60025,9,1952,1, ,6,2,3,2,2, ,1,2,1,2,1,2,2,2,3,1,1,2,2
080452,20160929,1,2,2,1,1, ,1,2,2,2,2,3,2,5,3,1,1,2,2, ,10, ,10, ,1,2,2, , , , , , , , , , , ,2,5,2,1,5,1,9, ,5,1,3,2,3,1,5,4,6,1,1, ,1,1,1, ,2,5,1,60083,7,1963,1, ,6,2,3,3,2, ,1,1,3,1,1,2,3,2,1,5,5,2,2
080996,20160929,1,2,2,1,1, ,1,2,3,2,1,3,5,2,9,1,4,1,3, ,3, ,3, ,1,2,2, , , , , , , , , , , ,1,1,1,1,5,1,9, ,5,1,1,1,1,1,3,3,1,3, ,3,2,2,1, ,2,5,2,60628,10,1948,2, ,5,2,1,2,2, ,2,1,1,1,1,1,3,1,2,2,2,1,2
081651,20160929,1,2,2,1,1, ,1,1,2,2,2,3,1,5,5,1,1,1,1, ,5, ,10, ,1,2,3, , , , , , , , , , , ,4,1,3,1,1,1,9, ,5,1,1,2,2,1,4,5,5,1,4, ,2,3,1, ,2,5,2,60452,8,1957,1, ,7,2,3,3,2, ,1,2,1,1,1,2,2,1,1,3,5,2,1
081760,20160929,1,2,2,1,1, ,1,2,2,2,1,3,9,9,9,1,1,4,3, ,3, ,10, ,5,5,2, , , , , , , , , , , ,4,5,3,2,4,1,9, ,5,2,3,5,3,3,5,6,2,1,5, ,2,2,1, ,2,5,1,60192,9,1954,1, ,9,2,1,8,2, ,3,2,3,2,3,3,3,4,2,2,5,4,2
082040,20160929,1,3,2,1,1, ,1,2,3,2,1,1,2,5,2,1,1,2,3, ,3, ,3, ,3,3,2, , , , , , , , , , , ,3,2,3,2,5,1,9, ,5,1,1,2,2,1,4,3,4,1,1, ,2,5, ,3, ,5,1,60135,6,1968,1, ,4,3,2,2,1, ,1,2,1,2,2,2,1,2,2,2,2,2,2
082578,20160929,1,1,2,1,1, ,1,1,2,2,2,3,2,5,9,1,3,1,1, ,1, ,1, ,3,2,2, , , , , , , , , , , ,4,1,3,2,5,1,9, ,5,2,1,1,2,1,2,4,7,1,1, ,2,5, ,2, ,2,1,60449,4,1978,1, ,7,3,3,3,1, ,1,2,1,2,2,2,3,1,1,1,1,1,2
084037,20160929,1,1,2,1,1, ,1,2,2,2,1,3,1,5,5,2,1,2,10, ,1, ,1, ,1,3,2, , , , , , , , , , , ,3,1,3,2,5,1,9, ,5,1,1,3,2,1,6,3,5,4, , ,2,1,1, ,2,5,1,60441,6,1968,1, ,7,3,3,2,1, ,1,2,1,2,1,2,2,2,5,1,1,3,2
084118,20160929,1,2,2,1,1, ,1,1,1,2,1,1,4,2,2,1,1,1,4, ,1, ,9,Ellis Cooper,1,2,2, , , , , , , , , , , ,4,4,3,1,3,1,9, ,5,1,1,2,1,2,4,4,5,4, , ,2,1,1, ,2,5,1,60185,8,1959,1, ,4,2,3,3,2, ,2,2,2,1,1,1,1,1,2,1,5,2,1
005689,20160930,1,2,1, , ,1,1,1,2,2,1,2,2,5,9,1,1,2,1, ,1, ,1, ,1,2,2, , , , , , , , , , , ,1,5,2,1,5,1,9, ,5,1,1,3,3,1,3,4,7,3, ,1,1,4, ,1,2,5,1,60462,9,1952,1, ,3,2,3,3,2, ,1,1,3,1,1,2,3,2,1,1,1,3,2
007818,20160930,1,1,2,1,1, ,1,2,2,2,2,2,2,9,2,1,1,2,1, ,10, ,10, ,1,4,2, , , , , , , , , , , ,3,5,3,1,3,1,9, ,5,1,1,1,2,2,5,3,6,1,4, ,2,4, ,1,2,5,2,60614,7,1966,1, ,6,3,3,2,2, ,1,2,3,1,1,3,1,2,1,5,5,1,1
009519,20160930,1,2,1, , ,1,1,2,2,2,2,1,1,5,5,1,1,2,9,Independent,5, ,1, ,1,2,2, , , , , , , , , , , ,4,1,3,2,3,1,9, ,5,1,1,2,2,1,5,3,5,4, , ,2,4, ,1,2,5,2,60025,9,1952,1, ,5,2,3,2,2, ,1,2,1,2,1,2,2,2,5,3,1,2,1
